Subscriber ID,Show,Episodes Watched,Episode Length (m),Total Mins watched,
948,Lost,1.16,45,52,948
948,Mad Men,0.40,45,18,948
948,Weeds,0.20,30,6,948
948,Lorax,0.03,30,1,948
948,Pony,0.00,30,0,948
947,Walking Dead,2.93,40,117,947
947,Lost,1.07,45,48,947
947,Pony,0.17,30,5,947
947,Weeds,0.13,30,4,947
947,Lorax,0.13,30,4,947
947,Mad Men,0.13,45,6,947
946,Walking Dead,3.15,40,126,946
946,Lost,1.24,45,56,946
946,Weeds,0.07,30,2,946
946,Pony,0.07,30,2,946
946,Lorax,0.07,30,2,946
946,Mad Men,0.00,45,0,946
945,Walking Dead,2.70,40,108,945
945,Lost,0.73,45,33,945
945,Pony,0.17,30,5,945
945,Lorax,0.13,30,4,945
945,Weeds,0.10,30,3,945
945,Mad Men,0.00,45,0,945
944,Walking Dead,3.08,40,123,944
944,Lost,1.24,45,56,944
944,Weeds,0.23,30,7,944
944,Pony,0.13,30,4,944
944,Lorax,0.13,30,4,944
944,Mad Men,0.22,45,10,944
943,Walking Dead,2.97,40,119,943
943,Lost,1.09,45,49,943
943,Weeds,0.30,30,9,943
943,Pony,0.20,30,6,943
943,Mad Men,0.36,45,16,943
943,Lorax,0.13,30,4,943
942,Walking Dead,2.90,40,116,942
942,Lost,1.02,45,46,942
942,Pony,0.10,30,3,942
942,Lorax,0.10,30,3,942
942,Weeds,0.07,30,2,942
942,Mad Men,0.00,45,0,942
941,Walking Dead,3.27,40,131,941
941,Lost,1.33,45,60,941
941,Pony,0.10,30,3,941
941,Lorax,0.10,30,3,941
941,Weeds,0.03,30,1,941
941,Mad Men,0.00,45,0,941
940,Walking Dead,2.97,40,119,940
940,Lost,1.13,45,51,940
940,Pony,0.20,30,6,940
940,Lorax,0.17,30,5,940
940,Weeds,0.10,30,3,940
940,Mad Men,0.04,45,2,940
939,Walking Dead,2.83,40,113,939
939,Lost,1.02,45,46,939
939,Weeds,0.20,30,6,939
939,Mad Men,0.36,45,16,939
939,Pony,0.10,30,3,939
939,Lorax,0.10,30,3,939
938,Walking Dead,3.28,40,131,938
938,Lost,1.47,45,66,938
938,Pony,0.10,30,3,938
938,Weeds,0.03,30,1,938
938,Lorax,0.03,30,1,938
938,Mad Men,0.00,45,0,938
937,Walking Dead,3.15,40,126,937
937,Lost,1.22,45,55,937
937,Weeds,0.03,30,1,937
937,Pony,0.03,30,1,937
937,Lorax,0.03,30,1,937
937,Mad Men,0.00,45,0,937
936,Walking Dead,3.47,40,139,936
936,Lost,1.76,45,79,936
936,Mad Men,0.62,45,28,936
936,Weeds,0.30,30,9,936
936,Pony,0.13,30,4,936
936,Lorax,0.13,30,4,936
935,Walking Dead,2.97,40,119,935
935,Lost,1.11,45,50,935
935,Weeds,0.33,30,10,935
935,Mad Men,0.58,45,26,935
935,Lorax,0.20,30,6,935
935,Pony,0.13,30,4,935
934,Walking Dead,2.88,40,115,934
934,Lost,0.98,45,44,934
934,Weeds,0.07,30,2,934
934,Pony,0.07,30,2,934
934,Lorax,0.07,30,2,934
934,Mad Men,0.00,45,0,934
933,Walking Dead,3.07,40,123,933
933,Lost,1.20,45,54,933
933,Pony,0.27,30,8,933
933,Lorax,0.20,30,6,933
933,Weeds,0.07,30,2,933
933,Mad Men,0.09,45,4,933
932,Walking Dead,3.02,40,121,932
932,Lost,1.20,45,54,932
932,Pony,0.20,30,6,932
932,Lorax,0.13,30,4,932
932,Mad Men,0.00,45,0,932
932,Weeds,0.00,30,0,932
931,Walking Dead,2.75,40,110,931
931,Lost,0.96,45,43,931
931,Weeds,0.27,30,8,931
931,Mad Men,0.49,45,22,931
931,Pony,0.10,30,3,931
931,Lorax,0.10,30,3,931
930,Walking Dead,2.97,40,119,930
930,Lost,1.09,45,49,930
930,Weeds,0.17,30,5,930
930,Pony,0.17,30,5,930
930,Mad Men,0.27,45,12,930
930,Lorax,0.10,30,3,930
929,Walking Dead,2.78,40,111,929
929,Lost,0.91,45,41,929
929,Mad Men,0.53,45,24,929
929,Weeds,0.23,30,7,929
929,Lorax,0.17,30,5,929
929,Pony,0.10,30,3,929
928,Walking Dead,2.60,40,104,928
928,Lost,0.76,45,34,928
928,Weeds,0.23,30,7,928
928,Mad Men,0.36,45,16,928
928,Lorax,0.10,30,3,928
928,Pony,0.03,30,1,928
927,Walking Dead,2.67,40,107,927
927,Lost,0.76,45,34,927
927,Pony,0.30,30,9,927
927,Lorax,0.17,30,5,927
927,Weeds,0.13,30,4,927
927,Mad Men,0.18,45,8,927
926,Walking Dead,2.97,40,119,926
926,Lost,1.13,45,51,926
926,Pony,0.37,30,11,926
926,Lorax,0.23,30,7,926
926,Weeds,0.03,30,1,926
926,Mad Men,0.00,45,0,926
925,Walking Dead,2.72,40,109,925
925,Lost,0.84,45,38,925
925,Mad Men,0.93,45,42,925
925,Weeds,0.40,30,12,925
925,Pony,0.10,30,3,925
925,Lorax,0.03,30,1,925
924,Walking Dead,3.17,40,127,924
924,Lost,1.31,45,59,924
924,Weeds,0.07,30,2,924
924,Lorax,0.07,30,2,924
924,Mad Men,0.00,45,0,924
924,Pony,0.00,30,0,924
923,Walking Dead,3.12,40,125,923
923,Lost,1.29,45,58,923
923,Weeds,0.13,30,4,923
923,Pony,0.13,30,4,923
923,Lorax,0.13,30,4,923
923,Mad Men,0.18,45,8,923
922,Walking Dead,2.73,40,109,922
922,Lost,0.96,45,43,922
922,Weeds,0.23,30,7,922
922,Mad Men,0.27,45,12,922
922,Pony,0.13,30,4,922
922,Lorax,0.13,30,4,922
921,Walking Dead,2.93,40,117,921
921,Lost,1.09,45,49,921
921,Weeds,0.30,30,9,921
921,Mad Men,0.53,45,24,921
921,Lorax,0.17,30,5,921
921,Pony,0.07,30,2,921
920,Walking Dead,2.65,40,106,920
920,Lost,0.87,45,39,920
920,Mad Men,0.62,45,28,920
920,Weeds,0.27,30,8,920
920,Lorax,0.20,30,6,920
920,Pony,0.17,30,5,920
919,Walking Dead,2.73,40,109,919
919,Lost,0.87,45,39,919
919,Weeds,0.47,30,14,919
919,Mad Men,0.80,45,36,919
919,Lorax,0.17,30,5,919
919,Pony,0.10,30,3,919
918,Walking Dead,2.68,40,107,918
918,Lost,0.78,45,35,918
918,Mad Men,0.76,45,34,918
918,Weeds,0.37,30,11,918
918,Pony,0.17,30,5,918
918,Lorax,0.10,30,3,918
917,Walking Dead,3.20,40,128,917
917,Lost,1.38,45,62,917
917,Lorax,0.20,30,6,917
917,Weeds,0.17,30,5,917
917,Mad Men,0.31,45,14,917
917,Pony,0.07,30,2,917
916,Walking Dead,3.25,40,130,916
916,Lost,1.42,45,64,916
916,Weeds,0.13,30,4,916
916,Mad Men,0.22,45,10,916
916,Pony,0.10,30,3,916
916,Lorax,0.03,30,1,916
915,Walking Dead,3.00,40,120,915
915,Lost,1.29,45,58,915
915,Pony,0.23,30,7,915
915,Lorax,0.20,30,6,915
915,Mad Men,0.27,45,12,915
915,Weeds,0.13,30,4,915
914,Walking Dead,3.18,40,127,914
914,Lost,1.29,45,58,914
914,Mad Men,0.31,45,14,914
914,Weeds,0.13,30,4,914
914,Pony,0.03,30,1,914
914,Lorax,0.00,30,0,914
913,Walking Dead,3.07,40,123,913
913,Lost,1.16,45,52,913
913,Pony,0.20,30,6,913
913,Lorax,0.20,30,6,913
913,Weeds,0.13,30,4,913
913,Mad Men,0.22,45,10,913
912,Walking Dead,2.68,40,107,912
912,Lost,0.89,45,40,912
912,Weeds,0.27,30,8,912
912,Mad Men,0.40,45,18,912
912,Pony,0.07,30,2,912
912,Lorax,0.07,30,2,912
911,Walking Dead,2.98,40,119,911
911,Lost,1.13,45,51,911
911,Weeds,0.27,30,8,911
911,Mad Men,0.49,45,22,911
911,Lorax,0.10,30,3,911
911,Pony,0.07,30,2,911
910,Walking Dead,3.32,40,133,910
910,Lost,1.51,45,68,910
910,Pony,0.20,30,6,910
910,Lorax,0.13,30,4,910
910,Weeds,0.10,30,3,910
910,Mad Men,0.00,45,0,910
909,Walking Dead,2.73,40,109,909
909,Lost,0.84,45,38,909
909,Weeds,0.30,30,9,909
909,Mad Men,0.40,45,18,909
909,Pony,0.10,30,3,909
909,Lorax,0.07,30,2,909
908,Walking Dead,2.68,40,107,908
908,Lost,0.84,45,38,908
908,Weeds,0.17,30,5,908
908,Lorax,0.13,30,4,908
908,Pony,0.10,30,3,908
908,Mad Men,0.18,45,8,908
907,Walking Dead,2.80,40,112,907
907,Lost,0.98,45,44,907
907,Weeds,0.27,30,8,907
907,Mad Men,0.44,45,20,907
907,Lorax,0.17,30,5,907
907,Pony,0.07,30,2,907
906,Walking Dead,2.77,40,111,906
906,Lost,0.98,45,44,906
906,Lorax,0.17,30,5,906
906,Mad Men,0.27,45,12,906
906,Weeds,0.13,30,4,906
906,Pony,0.13,30,4,906
905,Walking Dead,2.67,40,107,905
905,Lost,0.89,45,40,905
905,Pony,0.13,30,4,905
905,Lorax,0.13,30,4,905
905,Weeds,0.10,30,3,905
905,Mad Men,0.18,45,8,905
904,Walking Dead,3.30,40,132,904
904,Lost,1.40,45,63,904
904,Weeds,0.20,30,6,904
904,Mad Men,0.36,45,16,904
904,Pony,0.13,30,4,904
904,Lorax,0.13,30,4,904
903,Walking Dead,2.82,40,113,903
903,Lost,0.91,45,41,903
903,Pony,0.17,30,5,903
903,Lorax,0.10,30,3,903
903,Weeds,0.07,30,2,903
903,Mad Men,0.00,45,0,903
902,Walking Dead,3.08,40,123,902
902,Lost,1.40,45,63,902
902,Weeds,0.37,30,11,902
902,Mad Men,0.49,45,22,902
902,Lorax,0.10,30,3,902
902,Pony,0.07,30,2,902
901,Walking Dead,3.15,40,126,901
901,Lost,1.22,45,55,901
901,Pony,0.17,30,5,901
901,Weeds,0.10,30,3,901
901,Lorax,0.10,30,3,901
901,Mad Men,0.13,45,6,901
900,Walking Dead,3.28,40,131,900
900,Lost,1.40,45,63,900
900,Pony,0.13,30,4,900
900,Lorax,0.13,30,4,900
900,Mad Men,0.13,45,6,900
900,Weeds,0.07,30,2,900
899,Walking Dead,3.20,40,128,899
899,Lost,1.44,45,65,899
899,Weeds,0.27,30,8,899
899,Pony,0.20,30,6,899
899,Mad Men,0.36,45,16,899
899,Lorax,0.13,30,4,899
898,Walking Dead,2.77,40,111,898
898,Lost,0.73,45,33,898
898,Pony,0.10,30,3,898
898,Mad Men,0.13,45,6,898
898,Weeds,0.07,30,2,898
898,Lorax,0.07,30,2,898
897,Walking Dead,2.78,40,111,897
897,Lost,0.80,45,36,897
897,Pony,0.20,30,6,897
897,Lorax,0.17,30,5,897
897,Weeds,0.10,30,3,897
897,Mad Men,0.18,45,8,897
896,Walking Dead,2.77,40,111,896
896,Lost,0.78,45,35,896
896,Lorax,0.13,30,4,896
896,Pony,0.10,30,3,896
896,Weeds,0.03,30,1,896
896,Mad Men,0.00,45,0,896
895,Walking Dead,3.05,40,122,895
895,Lost,1.20,45,54,895
895,Weeds,0.20,30,6,895
895,Pony,0.17,30,5,895
895,Lorax,0.17,30,5,895
895,Mad Men,0.31,45,14,895
894,Walking Dead,3.30,40,132,894
894,Lost,1.49,45,67,894
894,Weeds,0.03,30,1,894
894,Pony,0.03,30,1,894
894,Lorax,0.03,30,1,894
894,Mad Men,0.00,45,0,894
893,Walking Dead,3.08,40,123,893
893,Lost,1.31,45,59,893
893,Weeds,0.30,30,9,893
893,Lorax,0.23,30,7,893
893,Pony,0.20,30,6,893
893,Mad Men,0.31,45,14,893
892,Walking Dead,2.97,40,119,892
892,Lost,1.11,45,50,892
892,Pony,0.23,30,7,892
892,Lorax,0.20,30,6,892
892,Weeds,0.10,30,3,892
892,Mad Men,0.13,45,6,892
891,Walking Dead,2.72,40,109,891
891,Lost,0.84,45,38,891
891,Weeds,0.20,30,6,891
891,Mad Men,0.36,45,16,891
891,Pony,0.13,30,4,891
891,Lorax,0.07,30,2,891
890,Walking Dead,2.85,40,114,890
890,Lost,1.07,45,48,890
890,Weeds,0.20,30,6,890
890,Mad Men,0.36,45,16,890
890,Pony,0.17,30,5,890
890,Lorax,0.10,30,3,890
889,Walking Dead,3.00,40,120,889
889,Lost,1.16,45,52,889
889,Weeds,0.20,30,6,889
889,Mad Men,0.36,45,16,889
889,Pony,0.13,30,4,889
889,Lorax,0.10,30,3,889
888,Walking Dead,3.05,40,122,888
888,Lost,1.24,45,56,888
888,Weeds,0.17,30,5,888
888,Pony,0.07,30,2,888
888,Mad Men,0.09,45,4,888
888,Lorax,0.03,30,1,888
887,Walking Dead,3.40,40,136,887
887,Lost,1.51,45,68,887
887,Pony,0.13,30,4,887
887,Lorax,0.10,30,3,887
887,Weeds,0.07,30,2,887
887,Mad Men,0.00,45,0,887
886,Walking Dead,3.10,40,124,886
886,Lost,1.22,45,55,886
886,Weeds,0.23,30,7,886
886,Lorax,0.17,30,5,886
886,Mad Men,0.31,45,14,886
886,Pony,0.00,30,0,886
885,Walking Dead,3.28,40,131,885
885,Lost,1.47,45,66,885
885,Lorax,0.10,30,3,885
885,Weeds,0.07,30,2,885
885,Pony,0.07,30,2,885
885,Mad Men,0.00,45,0,885
884,Walking Dead,3.50,40,140,884
884,Lost,1.56,45,70,884
884,Lorax,0.20,30,6,884
884,Pony,0.13,30,4,884
884,Weeds,0.07,30,2,884
884,Mad Men,0.00,45,0,884
883,Walking Dead,2.95,40,118,883
883,Lost,1.11,45,50,883
883,Pony,0.23,30,7,883
883,Weeds,0.13,30,4,883
883,Lorax,0.10,30,3,883
883,Mad Men,0.13,45,6,883
882,Walking Dead,3.40,40,136,882
882,Lost,1.64,45,74,882
882,Pony,0.17,30,5,882
882,Weeds,0.10,30,3,882
882,Lorax,0.10,30,3,882
882,Mad Men,0.13,45,6,882
881,Walking Dead,3.05,40,122,881
881,Lost,1.29,45,58,881
881,Mad Men,0.71,45,32,881
881,Weeds,0.30,30,9,881
881,Pony,0.23,30,7,881
881,Lorax,0.13,30,4,881
880,Walking Dead,3.22,40,129,880
880,Lost,1.33,45,60,880
880,Weeds,0.23,30,7,880
880,Mad Men,0.31,45,14,880
880,Pony,0.07,30,2,880
880,Lorax,0.07,30,2,880
879,Walking Dead,2.88,40,115,879
879,Lost,1.02,45,46,879
879,Weeds,0.30,30,9,879
879,Pony,0.17,30,5,879
879,Mad Men,0.22,45,10,879
879,Lorax,0.10,30,3,879
878,Walking Dead,2.72,40,109,878
878,Lost,0.82,45,37,878
878,Weeds,0.17,30,5,878
878,Pony,0.17,30,5,878
878,Lorax,0.13,30,4,878
878,Mad Men,0.22,45,10,878
877,Walking Dead,3.27,40,131,877
877,Lost,1.51,45,68,877
877,Weeds,0.20,30,6,877
877,Pony,0.13,30,4,877
877,Mad Men,0.22,45,10,877
877,Lorax,0.10,30,3,877
876,Walking Dead,2.82,40,113,876
876,Lost,0.93,45,42,876
876,Weeds,0.17,30,5,876
876,Mad Men,0.27,45,12,876
876,Pony,0.10,30,3,876
876,Lorax,0.10,30,3,876
875,Walking Dead,2.77,40,111,875
875,Lost,0.82,45,37,875
875,Weeds,0.23,30,7,875
875,Mad Men,0.44,45,20,875
875,Pony,0.07,30,2,875
875,Lorax,0.03,30,1,875
874,Walking Dead,3.12,40,125,874
874,Lost,1.09,45,49,874
874,Pony,0.17,30,5,874
874,Lorax,0.13,30,4,874
874,Weeds,0.07,30,2,874
874,Mad Men,0.00,45,0,874
873,Walking Dead,3.35,40,134,873
873,Lost,1.58,45,71,873
873,Weeds,0.20,30,6,873
873,Lorax,0.17,30,5,873
873,Mad Men,0.31,45,14,873
873,Pony,0.10,30,3,873
872,Walking Dead,3.12,40,125,872
872,Lost,1.31,45,59,872
872,Pony,0.23,30,7,872
872,Lorax,0.17,30,5,872
872,Mad Men,0.27,45,12,872
872,Weeds,0.13,30,4,872
871,Walking Dead,2.80,40,112,871
871,Lost,0.96,45,43,871
871,Weeds,0.17,30,5,871
871,Lorax,0.17,30,5,871
871,Mad Men,0.27,45,12,871
871,Pony,0.07,30,2,871
870,Walking Dead,3.13,40,125,870
870,Lost,1.33,45,60,870
870,Weeds,0.33,30,10,870
870,Mad Men,0.62,45,28,870
870,Pony,0.13,30,4,870
870,Lorax,0.10,30,3,870
869,Walking Dead,3.02,40,121,869
869,Lost,1.29,45,58,869
869,Weeds,0.20,30,6,869
869,Mad Men,0.36,45,16,869
869,Pony,0.13,30,4,869
869,Lorax,0.13,30,4,869
868,Walking Dead,2.98,40,119,868
868,Lost,0.98,45,44,868
868,Pony,0.10,30,3,868
868,Weeds,0.07,30,2,868
868,Lorax,0.03,30,1,868
868,Mad Men,0.04,45,2,868
867,Walking Dead,2.92,40,117,867
867,Lost,1.09,45,49,867
867,Weeds,0.23,30,7,867
867,Mad Men,0.44,45,20,867
867,Pony,0.10,30,3,867
867,Lorax,0.03,30,1,867
866,Walking Dead,2.88,40,115,866
866,Lost,1.02,45,46,866
866,Pony,0.17,30,5,866
866,Weeds,0.13,30,4,866
866,Lorax,0.13,30,4,866
866,Mad Men,0.00,45,0,866
865,Walking Dead,2.62,40,105,865
865,Lost,0.80,45,36,865
865,Pony,0.17,30,5,865
865,Lorax,0.13,30,4,865
865,Weeds,0.07,30,2,865
865,Mad Men,0.09,45,4,865
864,Walking Dead,3.13,40,125,864
864,Lost,1.36,45,61,864
864,Mad Men,0.40,45,18,864
864,Weeds,0.20,30,6,864
864,Lorax,0.13,30,4,864
864,Pony,0.03,30,1,864
863,Walking Dead,3.17,40,127,863
863,Lost,1.36,45,61,863
863,Weeds,0.10,30,3,863
863,Pony,0.07,30,2,863
863,Mad Men,0.09,45,4,863
863,Lorax,0.03,30,1,863
862,Walking Dead,3.02,40,121,862
862,Lost,1.18,45,53,862
862,Weeds,0.27,30,8,862
862,Mad Men,0.36,45,16,862
862,Pony,0.13,30,4,862
862,Lorax,0.13,30,4,862
861,Walking Dead,2.60,40,104,861
861,Lost,0.71,45,32,861
861,Weeds,0.20,30,6,861
861,Lorax,0.17,30,5,861
861,Mad Men,0.22,45,10,861
861,Pony,0.10,30,3,861
860,Walking Dead,2.63,40,105,860
860,Lost,0.96,45,43,860
860,Weeds,0.27,30,8,860
860,Mad Men,0.40,45,18,860
860,Pony,0.17,30,5,860
860,Lorax,0.07,30,2,860
859,Walking Dead,3.08,40,123,859
859,Lost,1.16,45,52,859
859,Lorax,0.13,30,4,859
859,Weeds,0.03,30,1,859
859,Pony,0.03,30,1,859
859,Mad Men,0.04,45,2,859
858,Walking Dead,3.17,40,127,858
858,Lost,1.44,45,65,858
858,Pony,0.10,30,3,858
858,Mad Men,0.13,45,6,858
858,Weeds,0.07,30,2,858
858,Lorax,0.07,30,2,858
857,Walking Dead,3.77,40,151,857
857,Lost,1.84,45,83,857
857,Pony,0.23,30,7,857
857,Lorax,0.13,30,4,857
857,Weeds,0.10,30,3,857
857,Mad Men,0.00,45,0,857
856,Walking Dead,3.15,40,126,856
856,Lost,1.36,45,61,856
856,Weeds,0.23,30,7,856
856,Mad Men,0.36,45,16,856
856,Lorax,0.17,30,5,856
856,Pony,0.10,30,3,856
855,Walking Dead,2.68,40,107,855
855,Lost,0.82,45,37,855
855,Lorax,0.17,30,5,855
855,Pony,0.13,30,4,855
855,Weeds,0.10,30,3,855
855,Mad Men,0.13,45,6,855
854,Walking Dead,3.33,40,133,854
854,Lost,1.56,45,70,854
854,Pony,0.17,30,5,854
854,Lorax,0.13,30,4,854
854,Weeds,0.03,30,1,854
854,Mad Men,0.00,45,0,854
853,Walking Dead,3.00,40,120,853
853,Lost,1.02,45,46,853
853,Lorax,0.23,30,7,853
853,Pony,0.20,30,6,853
853,Weeds,0.10,30,3,853
853,Mad Men,0.00,45,0,853
852,Walking Dead,2.98,40,119,852
852,Lost,1.13,45,51,852
852,Weeds,0.23,30,7,852
852,Mad Men,0.36,45,16,852
852,Pony,0.10,30,3,852
852,Lorax,0.07,30,2,852
851,Walking Dead,3.27,40,131,851
851,Lost,1.44,45,65,851
851,Lorax,0.30,30,9,851
851,Weeds,0.23,30,7,851
851,Pony,0.23,30,7,851
851,Mad Men,0.40,45,18,851
850,Walking Dead,3.02,40,121,850
850,Lost,1.27,45,57,850
850,Weeds,0.40,30,12,850
850,Mad Men,0.44,45,20,850
850,Lorax,0.07,30,2,850
850,Pony,0.00,30,0,850
849,Walking Dead,2.73,40,109,849
849,Lost,1.04,45,47,849
849,Weeds,0.23,30,7,849
849,Mad Men,0.40,45,18,849
849,Lorax,0.20,30,6,849
849,Pony,0.13,30,4,849
848,Walking Dead,3.13,40,125,848
848,Lost,1.31,45,59,848
848,Pony,0.10,30,3,848
848,Lorax,0.10,30,3,848
848,Weeds,0.07,30,2,848
848,Mad Men,0.00,45,0,848
847,Walking Dead,2.82,40,113,847
847,Lost,0.96,45,43,847
847,Weeds,0.37,30,11,847
847,Mad Men,0.62,45,28,847
847,Pony,0.10,30,3,847
847,Lorax,0.03,30,1,847
846,Walking Dead,2.95,40,118,846
846,Lost,1.16,45,52,846
846,Weeds,0.23,30,7,846
846,Mad Men,0.22,45,10,846
846,Pony,0.10,30,3,846
846,Lorax,0.07,30,2,846
845,Walking Dead,2.60,40,104,845
845,Lost,0.67,45,30,845
845,Weeds,0.30,30,9,845
845,Mad Men,0.49,45,22,845
845,Pony,0.10,30,3,845
845,Lorax,0.10,30,3,845
844,Walking Dead,3.17,40,127,844
844,Lost,1.29,45,58,844
844,Lorax,0.13,30,4,844
844,Weeds,0.07,30,2,844
844,Pony,0.07,30,2,844
844,Mad Men,0.04,45,2,844
843,Walking Dead,3.13,40,125,843
843,Lost,1.42,45,64,843
843,Weeds,0.20,30,6,843
843,Lorax,0.20,30,6,843
843,Pony,0.13,30,4,843
843,Mad Men,0.22,45,10,843
842,Walking Dead,3.18,40,127,842
842,Lost,1.40,45,63,842
842,Mad Men,0.89,45,40,842
842,Weeds,0.40,30,12,842
842,Pony,0.13,30,4,842
842,Lorax,0.13,30,4,842
841,Walking Dead,2.73,40,109,841
841,Lost,0.91,45,41,841
841,Weeds,0.30,30,9,841
841,Mad Men,0.53,45,24,841
841,Pony,0.20,30,6,841
841,Lorax,0.13,30,4,841
840,Walking Dead,3.05,40,122,840
840,Lost,1.11,45,50,840
840,Weeds,0.17,30,5,840
840,Pony,0.13,30,4,840
840,Lorax,0.10,30,3,840
840,Mad Men,0.18,45,8,840
839,Walking Dead,2.85,40,114,839
839,Lost,0.98,45,44,839
839,Weeds,0.17,30,5,839
839,Pony,0.13,30,4,839
839,Lorax,0.13,30,4,839
839,Mad Men,0.18,45,8,839
838,Walking Dead,2.98,40,119,838
838,Lost,1.24,45,56,838
838,Weeds,0.37,30,11,838
838,Mad Men,0.49,45,22,838
838,Pony,0.23,30,7,838
838,Lorax,0.17,30,5,838
837,Walking Dead,3.32,40,133,837
837,Lost,1.51,45,68,837
837,Weeds,0.37,30,11,837
837,Mad Men,0.62,45,28,837
837,Lorax,0.17,30,5,837
837,Pony,0.13,30,4,837
836,Walking Dead,3.08,40,123,836
836,Lost,1.53,45,69,836
836,Pony,0.20,30,6,836
836,Weeds,0.17,30,5,836
836,Mad Men,0.31,45,14,836
836,Lorax,0.13,30,4,836
835,Walking Dead,3.18,40,127,835
835,Lost,1.47,45,66,835
835,Mad Men,0.36,45,16,835
835,Weeds,0.17,30,5,835
835,Pony,0.17,30,5,835
835,Lorax,0.17,30,5,835
834,Walking Dead,2.82,40,113,834
834,Lost,0.98,45,44,834
834,Weeds,0.33,30,10,834
834,Mad Men,0.58,45,26,834
834,Pony,0.23,30,7,834
834,Lorax,0.13,30,4,834
833,Walking Dead,3.35,40,134,833
833,Lost,1.44,45,65,833
833,Mad Men,0.36,45,16,833
833,Weeds,0.17,30,5,833
833,Pony,0.03,30,1,833
833,Lorax,0.03,30,1,833
832,Walking Dead,3.12,40,125,832
832,Lost,1.33,45,60,832
832,Weeds,0.27,30,8,832
832,Pony,0.27,30,8,832
832,Lorax,0.23,30,7,832
832,Mad Men,0.27,45,12,832
831,Walking Dead,3.20,40,128,831
831,Lost,1.36,45,61,831
831,Lorax,0.30,30,9,831
831,Pony,0.27,30,8,831
831,Weeds,0.13,30,4,831
831,Mad Men,0.04,45,2,831
830,Walking Dead,3.27,40,131,830
830,Lost,1.44,45,65,830
830,Lorax,0.27,30,8,830
830,Weeds,0.23,30,7,830
830,Pony,0.20,30,6,830
830,Mad Men,0.36,45,16,830
829,Walking Dead,3.00,40,120,829
829,Lost,1.02,45,46,829
829,Weeds,0.27,30,8,829
829,Mad Men,0.49,45,22,829
829,Lorax,0.13,30,4,829
829,Pony,0.10,30,3,829
828,Walking Dead,3.15,40,126,828
828,Lost,1.33,45,60,828
828,Weeds,0.30,30,9,828
828,Mad Men,0.58,45,26,828
828,Lorax,0.23,30,7,828
828,Pony,0.20,30,6,828
827,Walking Dead,2.75,40,110,827
827,Lost,0.67,45,30,827
827,Weeds,0.17,30,5,827
827,Lorax,0.13,30,4,827
827,Pony,0.10,30,3,827
827,Mad Men,0.13,45,6,827
826,Walking Dead,3.27,40,131,826
826,Lost,1.29,45,58,826
826,Weeds,0.17,30,5,826
826,Pony,0.13,30,4,826
826,Mad Men,0.13,45,6,826
826,Lorax,0.07,30,2,826
825,Walking Dead,2.75,40,110,825
825,Lost,0.98,45,44,825
825,Weeds,0.50,30,15,825
825,Mad Men,0.80,45,36,825
825,Pony,0.07,30,2,825
825,Lorax,0.07,30,2,825
824,Walking Dead,2.82,40,113,824
824,Lost,0.91,45,41,824
824,Pony,0.13,30,4,824
824,Weeds,0.10,30,3,824
824,Mad Men,0.18,45,8,824
824,Lorax,0.07,30,2,824
823,Walking Dead,2.83,40,113,823
823,Lost,0.98,45,44,823
823,Weeds,0.33,30,10,823
823,Mad Men,0.44,45,20,823
823,Lorax,0.13,30,4,823
823,Pony,0.10,30,3,823
822,Walking Dead,2.88,40,115,822
822,Lost,1.00,45,45,822
822,Weeds,0.30,30,9,822
822,Mad Men,0.44,45,20,822
822,Pony,0.20,30,6,822
822,Lorax,0.20,30,6,822
821,Walking Dead,3.17,40,127,821
821,Lost,1.38,45,62,821
821,Mad Men,0.40,45,18,821
821,Weeds,0.17,30,5,821
821,Pony,0.07,30,2,821
821,Lorax,0.03,30,1,821
820,Walking Dead,3.35,40,134,820
820,Lost,1.40,45,63,820
820,Pony,0.13,30,4,820
820,Lorax,0.13,30,4,820
820,Weeds,0.07,30,2,820
820,Mad Men,0.00,45,0,820
819,Walking Dead,2.75,40,110,819
819,Lost,0.80,45,36,819
819,Weeds,0.53,30,16,819
819,Mad Men,0.93,45,42,819
819,Pony,0.27,30,8,819
819,Lorax,0.17,30,5,819
818,Walking Dead,2.58,40,103,818
818,Lost,0.67,45,30,818
818,Mad Men,0.40,45,18,818
818,Weeds,0.17,30,5,818
818,Lorax,0.13,30,4,818
818,Pony,0.10,30,3,818
817,Walking Dead,3.00,40,120,817
817,Lost,1.24,45,56,817
817,Weeds,0.27,30,8,817
817,Mad Men,0.31,45,14,817
817,Pony,0.13,30,4,817
817,Lorax,0.10,30,3,817
816,Walking Dead,3.08,40,123,816
816,Lost,1.31,45,59,816
816,Weeds,0.20,30,6,816
816,Mad Men,0.31,45,14,816
816,Pony,0.10,30,3,816
816,Lorax,0.03,30,1,816
815,Walking Dead,2.68,40,107,815
815,Lost,0.87,45,39,815
815,Mad Men,0.67,45,30,815
815,Weeds,0.33,30,10,815
815,Lorax,0.13,30,4,815
815,Pony,0.10,30,3,815
814,Walking Dead,2.80,40,112,814
814,Lost,0.89,45,40,814
814,Weeds,0.23,30,7,814
814,Mad Men,0.31,45,14,814
814,Pony,0.10,30,3,814
814,Lorax,0.07,30,2,814
813,Walking Dead,3.22,40,129,813
813,Lost,1.44,45,65,813
813,Weeds,0.40,30,12,813
813,Mad Men,0.67,45,30,813
